1699452564391,0.000,247.063
1699452565329,0.000,247.563
1699452566334,0.000,247.563
1699452567338,1.000,247.563
1699452568338,0.000,247.563
1699452569341,0.000,247.563
1699452570346,0.000,247.563
1699452571351,0.990,247.563
1699452572353,1.000,247.563
1699452573358,0.000,247.563
1699452574361,0.000,247.563
1699452575365,0.000,247.563
1699452576369,0.000,247.563
1699452577373,0.000,247.563
1699452578377,0.000,247.563
1699452579381,0.000,247.563
1699452580382,43.000,214.711
1699452581385,20.000,214.547
1699452582391,0.000,214.547
1699452583392,0.000,214.547
1699452584393,0.000,214.547
1699452585398,0.000,214.547
1699452586401,0.990,214.547
1699452587406,0.000,214.547
1699452588409,0.000,214.547
1699452589413,0.000,214.547
1699452590417,0.000,214.547
1699452591421,0.000,214.672
1699452592427,0.000,214.672
1699452593430,0.000,214.672
1699452594428,1.000,214.672
1699452595433,0.000,214.672
1699452596438,0.000,214.672
1699452597441,0.000,214.672
1699452598445,0.000,214.672
1699452599450,0.000,214.672
1699452600454,0.000,214.672
1699452601458,0.000,214.672
1699452602462,0.000,214.672
1699452603463,2.000,214.672
1699452604467,0.000,214.672
1699452605469,0.000,214.672
1699452606473,0.000,214.672
1699452607477,0.000,214.672
1699452608481,0.000,214.672
1699452609485,0.000,214.797
1699452610490,1.000,214.797
1699452611494,0.000,214.797
1699452612498,0.000,214.797
1699452613502,0.000,214.797
1699452614505,0.000,214.797
1699452615513,0.000,214.797
1699452616514,0.000,214.922
1699452617518,0.000,214.922
1699452618523,0.990,214.922
1699452619526,0.000,214.922
1699452620530,0.000,214.922
1699452621535,0.000,214.922
1699452622538,0.000,214.922
1699452623539,0.000,214.922
1699452624540,0.000,215.047
1699452625542,0.000,215.047
1699452626547,1.000,215.047
1699452627551,0.000,215.047
1699452628554,0.000,215.047
1699452629559,0.000,215.047
1699452630562,0.000,215.172
1699452631566,0.000,215.172
1699452632570,0.000,215.172
1699452633574,0.990,215.172
1699452634577,0.000,215.172
1699452635581,0.000,215.297
1699452636585,0.000,215.297
1699452637589,0.000,215.297
1699452638593,0.000,215.297
1699452639597,0.000,215.297
1699452640601,0.000,215.297
1699452641605,0.000,215.297
1699452642609,0.000,215.297
1699452643609,0.000,215.297
1699452644613,0.990,215.297
1699452645617,0.000,215.297
1699452646623,0.000,215.297
1699452647625,0.000,215.422
1699452648629,0.000,215.422
