1706704875126,0.000,143.348
1706704876090,0.000,143.598
1706704877094,0.000,143.598
1706704878101,0.000,143.598
1706704879100,0.000,143.598
1706704880103,0.000,143.598
1706704881106,0.000,143.598
1706704882107,0.000,143.598
1706704883112,1.000,143.598
1706704884114,0.000,143.598
1706704885117,0.000,143.598
1706704886122,0.000,143.598
1706704887125,0.000,143.598
1706704888130,0.000,143.598
1706704889153,0.980,143.598
1706704890139,13.131,138.320
1706704891141,15.000,106.496
1706704892146,11.881,106.391
1706704893150,0.000,106.391
1706704894149,0.000,106.391
1706704895153,0.000,106.391
1706704896158,0.000,106.391
1706704897161,1.000,106.391
1706704898165,0.000,106.391
1706704899170,0.000,106.391
1706704900173,0.000,106.391
1706704901178,0.000,106.391
1706704902181,0.000,106.391
1706704903187,0.000,106.391
1706704904190,1.000,106.391
1706704905190,0.000,106.516
1706704906193,0.000,106.516
1706704907198,0.000,106.516
1706704908202,0.000,106.516
1706704909205,0.000,106.516
1706704910210,0.000,106.516
1706704911213,0.000,106.516
1706704912217,0.000,106.641
1706704913222,1.000,106.641
1706704914225,0.000,106.641
1706704915229,0.000,106.641
1706704916233,0.000,106.641
1706704917237,0.000,106.641
1706704918241,0.000,106.641
1706704919246,0.000,106.641
1706704920249,0.000,106.641
1706704921253,0.000,106.641
1706704922259,0.990,106.641
1706704923263,0.000,106.641
1706704924265,0.000,106.766
1706704925269,0.000,106.766
1706704926274,0.000,106.766
1706704927277,0.000,106.766
1706704928281,0.000,106.766
1706704929285,0.000,106.766
1706704930289,0.000,106.891
1706704931294,0.000,106.891
1706704932297,0.990,106.891
1706704933301,0.000,106.891
1706704934304,0.000,106.891
1706704935305,0.000,106.891
1706704936309,0.000,106.891
1706704937313,0.000,107.016
1706704938318,0.000,107.016
1706704939323,0.000,107.016
1706704940326,1.980,107.016
1706704941329,0.000,107.141
1706704942333,0.000,107.141
1706704943337,0.000,107.141
1706704944341,0.000,107.141
1706704945345,0.000,107.266
1706704946349,0.000,107.266
1706704947353,0.000,107.266
1706704948357,0.000,107.391
1706704949361,0.000,107.391
1706704950365,0.000,107.391
1706704951369,0.000,107.391
1706704952373,0.000,107.391
1706704953376,0.990,107.391
1706704954380,0.000,107.516
1706704955381,7.000,106.703
1706704956385,0.000,106.703
1706704957389,0.000,106.703
1706704958394,0.990,106.828
1706704959398,0.000,106.828
1706704960402,0.000,106.828
1706704961405,0.000,106.828
1706704962411,0.000,106.828
1706704963413,0.000,106.828
1706704964417,0.000,106.828
1706704965419,0.000,106.828
1706704966421,0.000,106.828
1706704967425,0.990,106.828
1706704968429,0.000,106.828
1706704969433,0.000,106.828
1706704970438,0.000,106.828
1706704971441,0.000,106.828
1706704972445,0.000,106.828
1706704973450,0.000,106.828
1706704974453,0.000,106.828
1706704975457,0.000,106.828
1706704976461,0.000,106.828
1706704977465,0.000,106.828
1706704978469,1.000,106.828
1706704979473,0.000,106.828
1706704980479,0.000,105.953
1706704981481,0.000,105.953
1706704982485,0.000,106.078
1706704983493,0.000,106.078
1706704984495,0.000,106.203
1706704985498,0.000,106.203
1706704986501,0.000,106.203
1706704987506,0.990,106.203
1706704988509,0.000,106.203
1706704989513,0.000,106.203
1706704990519,0.000,106.203
1706704991521,0.000,106.203
1706704992525,0.000,106.203
1706704993530,0.000,106.328
1706704994536,0.000,106.328
1706704995537,1.000,106.328
1706704996541,0.000,106.328
1706704997547,0.000,106.328
1706704998549,0.000,106.328
1706704999553,0.000,106.328
1706705000560,0.000,106.328
1706705001562,1.000,106.328
1706705002566,0.000,106.328
1706705003570,0.000,106.328
1706705004574,0.000,106.328
1706705005578,0.990,106.328
1706705006582,0.000,106.328
1706705007585,0.000,106.453
1706705008589,0.000,106.453
1706705009593,0.000,106.453
1706705010597,0.000,106.453
1706705011601,0.000,106.453
1706705012606,0.000,106.453
1706705013610,0.000,106.453
1706705014613,0.000,106.453
1706705015617,0.000,106.453
1706705016621,1.000,106.453
1706705017626,0.000,106.453
