1701270228713,0.000,251.059
1701270229668,0.000,251.246
1701270230670,1.000,251.246
1701270231670,1.000,251.246
1701270232670,1.000,251.246
1701270233671,2.000,251.246
1701270234672,0.000,251.246
1701270235673,0.000,251.246
1701270236674,0.000,251.246
1701270237675,1.000,251.246
1701270238676,1.000,251.246
1701270248737,0.000,250.879
1701270249689,1.053,251.066
1701270250690,1.000,251.066
1701270251690,1.000,251.066
1701270252690,1.000,251.066
1701270253691,1.000,251.066
1701270254692,1.000,251.066
1701270255693,0.000,251.066
1701270265153,0.000,251.316
1701270266107,1.042,251.590
1701270267108,0.000,251.602
1701270268109,0.000,251.602
1701270269110,1.000,251.602
1701270270111,1.000,251.609
1701270271113,0.000,251.609
1701270272113,0.000,251.609
1701270273114,0.000,251.609
1701270274115,1.000,251.617
1701270275116,0.000,251.617
1701270276117,0.000,251.617
1701270277118,0.000,251.617
1701270278119,0.000,251.617
